"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035924","cellular response to vascular endothelial growth factor stimulus","53/5723","122/18805",0.434426229508197,1.42746553309482,3.13298007727684,0.00157188911873482,0.0158775915310666,0.0127145889411833,"FOXC1/PDGFRB/IGF1R/DCN/DDR2/EGFR/GAS1/EMILIN1/ADGRA2/NTRK3/CD63/PGF/SMOC2/FGFR1/RAMP2/MYO1C/JCAD/MET/ATP2B4/HSPB1/ITGB1/ERBB2/TNXB/VEGFB/NTRK2/FGFR3/EPHA7/EPHA3/VEGFA/ADAMTS12/PIK3CA/EPHB4/DAB2IP/NRP1/EPHA2/ROR2/EPHA4/NRP2/PDGFRA/AKT1/ITGB1BP1/VEGFC/XDH/ROBO1/TEK/ADAMTS3/CCBE1/SPHK1/PTP4A3/LTK/PRKD1/EPHA5/DLL1",53
"GO:0046620","regulation of organ growth","46/5723","103/18805",0.446601941747573,1.46747326831436,3.14652574377336,0.00157592617886594,0.0158820922451872,0.0127181930602257,"FOXC2/FOXC1/YAP1/FOXP1/YBX3/FGFR1/VGLL4/LATS2/TBX2/SAV1/BMPR1A/FGF2/COL14A1/FGF9/NOG/SMO/WWC2/WWC3/GATA6/WNT2/AKT1/GSK3A/WWC1/TGFBR3/CACNA2D2/RGS4/TOMM70/PIM1/CITED2/GLI1/FXN/STK3/YY1/PTEN/RBP4/EDN1/ZFPM2/SLC6A4/FLVCR1/NKX2-5/PI16/MAPK11/WT1/PARP2/KCNK2/NRG1",46
"GO:0098773","skin epidermis development","57/5723","133/18805",0.428571428571429,1.40822745313397,3.12487414294957,0.0015773742258428,0.0158820922451872,0.0127181930602257,"COL6A1/IGFBP5/EGFR/EXT1/GNAS/MET/TGFB2/PLEC/FZD3/INHBA/SLC39A7/LAMA5/SAV1/WNT5A/FZD6/TNFRSF19/MSX2/NF1/SOX9/ALX4/UGCG/SMO/PDGFA/INTU/LGR4/KLF4/CD109/GLI2/CYP26B1/NFKBIZ/GATA6/LSR/FGF7/LDB2/HDAC2/PUM2/HDAC3/SMAD4/CDH3/NAGLU/CTNNB1/APCDD1/TP63/SOS1/DKK1/KRT17/ERCC2/FOXQ1/NSUN2/SRF/GRHL1/NSDHL/FST/PKP3/HOXC13/DLL1/LHX2",57
"GO:0048678","response to axon injury","40/5723","87/18805",0.459770114942529,1.51074209531614,3.15814074296417,0.00159379217993668,0.0159962931690141,0.0128096438196386,"MAP1B/LAMB2/IGF1R/MMP2/FLNA/NREP/BNIP3/DPYSL3/PTN/FLRT3/DAG1/PTPRF/TNC/GAP43/RGMA/NEO1/FGF2/NEFL/FKBP1B/STK24/KLF4/EPHA4/MAP2K2/MTR/MATN2/KCNB1/PUM2/MORN4/FOLR1/SLC1A1/KREMEN1/MAP2K1/RTN4RL2/PTPRS/RTN4RL1/APOD/DRD2/SARM1/KCNK2/RTN4R",40
"GO:0055013","cardiac muscle cell development","40/5723","87/18805",0.459770114942529,1.51074209531614,3.15814074296417,0.00159379217993668,0.0159962931690141,0.0128096438196386,"PDGFRB/FOXP1/BMP4/PRICKLE1/OBSL1/PRKG1/PLEC/PDLIM5/LMNA/SGCB/BMPR1A/FHL2/NEBL/COL14A1/VEGFA/TBX3/ADPRHL1/TBX18/SORBS2/SGCD/FHOD3/PDGFRA/GSK3A/SMAD4/NAGLU/RGS4/MAP2K4/TOMM70/YY1/SRF/SHOX2/MYH11/EDN1/NKX2-5/TCAP/PI16/LARGE1/PARP2/GATA4/NEB",40
"GO:0018279","protein N-linked glycosylation via asparagine","22/5723","41/18805",0.536585365853659,1.76314656733847,3.23546788290667,0.00161096196594203,0.0161197941357154,0.0129085419442296,"TUSC3/STT3A/UGGT2/DDOST/ALG5/ALG2/STT3B/DOLK/DPM1/ALG9/ALG3/OST4/ALG10B/RFT1/UGGT1/DAD1/DPAGT1/ALG14/ALG11/DOLPP1/ALG1/ALG10",22
"GO:0043434","response to peptide hormone","181/5723","494/18805",0.366396761133603,1.20392994812466,3.03800422649711,0.00161121216968122,0.0161197941357154,0.0129085419442296,"COL6A1/COL1A1/COL3A1/IGFBP5/FOXC2/MAP1B/PDGFRB/RARRES2/TIMP1/FBN1/IGF1R/DDR2/EGFR/CTSK/CYP1B1/EDNRA/FAT1/GJB2/ROCK2/NTRK3/ERRFI1/SLC39A14/FGFR1/GNAS/RAB13/MYO1C/CAV1/IRS1/CAV2/SESN3/SMAD3/MET/SLC2A1/PRKCI/CDO1/LRP6/SHC1/ERBB2/INSIG2/TNS2/INHBA/SGCB/DAG1/STC2/ASS1/GHR/KCNJ8/NTRK2/FGFR3/EPHA7/AP3S1/INHBB/SIK2/LEPROT/SELENOS/BSG/PXN/LPIN3/ADCY6/NEFL/EPM2AIP1/GCK/EPHA3/PRKDC/PIK3CA/PKM/PRKCA/EPHB4/LRP5/ADM/SOCS3/AHCYL1/NUCKS1/HDAC9/SOCS2/FOXO1/PTPRA/FER/AGT/SLC26A6/PTK2/HRAS/GRB10/EPHA2/ROR2/PLCB1/BCAR1/EIF4EBP2/TWIST2/ENPP1/EPHA4/GPER1/SMARCC1/STK11/C1QTNF12/RHOQ/PRKAR1A/PDK2/CRY2/EGR1/PIK3C2A/GSK3B/GPR173/GCNT1/HSF1/BCAR3/PDGFRA/AKT1/GSK3A/NPR2/SORBS1/SRD5A1/TGFBR3/YWHAG/CRK/RBM4/COMT/MAPKAP1/CAD/PID1/TRIB3/TCF12/PRKAA1/TSC1/USO1/TRIM44/OXTR/SOS1/BLVRB/TSC2/LTA4H/CYP11A1/STXBP4/MAP3K7/SOCS7/OSBPL8/MT-CYB/SRC/PIP4K2B/KLF15/TEK/CYC1/ZNF106/EIF2B2/GDF15/TRIM16/MBD5/ARID1B/SCAP/RAB10/SP1/STAT3/CD2AP/TRIM24/NKX6-1/PAX6/OXT/PPARG/SCNN1A/EDN1/GOT1/LTK/PRKD1/SOS2/HADHA/EIF2B4/CPS1/GPLD1/TH/EPHA5/PHEX/SLC9A1/LHCGR/GRIA1/SCNN1G/SLC2A4/HSD11B2/AGTR1/PLA2G1B/SLC30A10/ITGB3",181
"GO:0043113","receptor clustering","30/5723","61/18805",0.491803278688525,1.61599871671111,3.1872307658354,0.00162510428826947,0.0162073296344343,0.0129786393441907,"THY1/FLNA/AGRN/CDH2/PTN/GSN/FARP1/MESD/DVL1/DLG3/MAGI2/FRRS1L/NLGN2/CRK/SYNGAP1/ITGB1BP1/TNFAIP6/NRXN2/WDR19/NME7/SHISA6/DLG4/SCRIB/APOE/CD81/DNAJA3/RELN/LHFPL4/GLRB/COLQ",30
"GO:0060612","adipose tissue development","30/5723","61/18805",0.491803278688525,1.61599871671111,3.1872307658354,0.00162510428826947,0.0162073296344343,0.0129786393441907,"COL6A1/SELENOM/ERRFI1/RASAL2/PPARGC1A/EBF2/PIK3CA/LRP5/ACAT1/DHRS7B/HRAS/SLC25A25/SPART/BBS4/ATF2/PUM2/ASNSD1/PRKAA1/CSF1/FOSL2/ZNF516/ARID5B/TBL1XR1/CD2AP/PPARG/TRPM4/FTO/DYRK1B/HSD17B1/PGRMC2",30
"GO:0009208","pyrimidine ribonucleoside triphosphate metabolic process","12/5723","18/18805",0.666666666666667,2.1905760382084,3.34244749829153,0.0016355516954602,0.0162344603724184,0.0130003653207322,"NME4/AK3/NME3/NME5/UCK2/CAD/UCKL1/ENTPD4/NME6/NME7/UCK1/ENTPD7",12
"GO:0071895","odontoblast differentiation","12/5723","18/18805",0.666666666666667,2.1905760382084,3.34244749829153,0.0016355516954602,0.0162344603724184,0.0130003653207322,"MAP1B/MSX1/BMP4/NFE2L1/SERPINE1/IPO7/SMAD2/LEF1/BMP2/CTNNB1/TUBB/RPTOR",12
"GO:0072087","renal vesicle development","12/5723","18/18805",0.666666666666667,2.1905760382084,3.34244749829153,0.0016355516954602,0.0162344603724184,0.0130003653207322,"SIX2/SOX9/SMO/OSR1/KIF26B/GDNF/GREM1/CTNNB1/LIF/LHX1/PAX2/PAX8",12
"GO:0007043","cell-cell junction assembly","67/5723","161/18805",0.416149068322981,1.36740926608661,3.09665924021552,0.00164489707857004,0.0163015507645078,0.0130540905192707,"CDH11/SNAI2/GJA1/VCL/GJB2/ROCK2/JAM3/PATJ/RAB13/RAMP2/MYO1C/CAV1/PARD3/CDH1/TJP1/CDH2/ACTG1/GJB6/GJC1/CDH6/CD9/MPDZ/RHOC/IRX3/ZNF703/HDAC7/PRKCA/TLN2/AFDN/GJA4/DLG5/ANK2/FER/AGT/ABI2/EPHA2/PKP2/SMAD7/JUP/LSR/PDCD6IP/PIP5K1C/CDH3/SLC39A9/GNPAT/CTNNB1/CDH5/ARL2/AMOT/TLN1/FLCN/ACVRL1/GJA5/NPHP1/OCEL1/CDH7/SRF/WNT11/PKP3/CNTNAP1/MPP7/MICALL2/POF1B/ESAM/CDH4/CDH13/FKRP",67
"GO:0009142","nucleoside triphosphate biosynthetic process","54/5723","125/18805",0.432,1.41949327275904,3.11237195267269,0.0016640507144491,0.0164654814021549,0.013185364249828,"NME4/AK4/AK3/IMPDH2/STOML2/NDUFS4/COX11/NDUFB5/NDUFC1/NME3/NDUFA8/SDHA/NDUFA5/NDUFS3/AK1/ALDOA/ATP5PO/DNAJC30/PRKAG2/NME5/ATP5MC3/NDUFS8/ATP5F1A/UQCC3/IMPDH1/ENO1/UCK2/VCP/CAD/PID1/NDUFB10/SDHD/NDUFAB1/PINK1/UCKL1/NDUFA9/NDUFS1/SDHC/NDUFV1/NUDT2/TBPL1/NDUFS2/NDUFB7/NME6/NME7/ATP5F1B/UCK1/NDUFB4/ATP5PF/ATP5F1C/NDUFC2/NDUFA1/ATP5F1D/ADK",54
"GO:1904951","positive regulation of establishment of protein localization","126/5723","331/18805",0.380664652567976,1.2508122997625,3.04496482026986,0.00167699085348489,0.0165675130870145,0.0132670700255074,"EGFR/CEMIP/SOX4/ZIC1/ASPH/MYH10/FLNA/MYO1C/APP/TMEM30B/PGRMC1/SMAD3/CDH1/TGFB2/RACK1/ERBB2/PFKM/BAD/ERGIC3/TCAF1/GLI3/WLS/LEPROT/GNA11/BSG/TMEM132A/TGFB3/TCF7L2/CEP290/NPEPPS/GCK/SYBU/GAS6/PRKCA/ZFAND1/SMO/AACS/GOLPH3/CSNK2A2/TMEM30A/ACSL3/BBC3/HRAS/ICE1/PPP3CB/PLCB1/OAZ2/IPO5/BCAP31/ANO1/HYAL2/TM9SF4/UBR5/GPER1/EMD/JUP/C1QTNF12/KCNB1/PRKAR1A/GPR27/GSK3B/MAVS/MCU/NLGN2/GSK3A/ATP2C1/RIPOR1/ITGB1BP1/OSBP/F2RL1/HDAC3/VEGFC/PINK1/IER3IP1/CAMK1/UNC13B/PRKAA1/HUWE1/BMP6/ACHE/TOMM70/BAP1/MAPK8/SREBF2/CHP1/LRRC8A/TRIM28/TMEM97/GOLPH3L/MPC2/STOM/ATG13/CEP120/SRC/TMED10/VPS28/MTCL1/TOMM7/CD2AP/NKX6-1/CTDSPL2/MIEF2/PPARG/TRPM4/ANG/RBP4/CDK5R1/PTP4A3/SIRT3/ARHGEF5/APOE/CCT4/UBL4B/PRKD1/ABLIM3/CD81/F2RL2/ANKRD1/MYOM1/GPLD1/SYTL4/MICALL2/CRH/APBB3/PLA2G1B/RAPGEF4",126
"GO:1903034","regulation of response to wounding","74/5723","181/18805",0.408839779005525,1.34339193503388,3.07038488042105,0.00173787336172805,0.0171343105609498,0.0137209547900756,"FOXC2/F3/IGF1R/DDR2/ANO6/EMILIN1/MDK/ANXA2/PHLDB2/PROS1/SERPING1/VKORC1/SMOC2/PRDX2/FLNA/FERMT2/CAV1/PLAT/SMAD3/PTN/PRKG1/ACTG1/ITGB1/CASK/SERPINE1/VEGFB/PTPRF/RGMA/CD9/SERPINE2/MYLK/F2R/TFPI/NEO1/FGF2/C1QTNF1/VTN/PDGFA/FKBP1B/PTK2/HRAS/STK24/KLF4/CD109/EPHA4/MAP2K2/TNFRSF12A/PDGFRA/PUM2/DUOX1/CRK/MYOZ1/F2RL1/FAP/TMEM97/STAT3/PROC/KREMEN1/PTEN/MAP2K1/CLASP1/F12/EXTL3/EDN1/APOE/PTPRS/RTN4RL1/DMTN/CD36/ADAMTS18/WFDC1/ADRA2A/DUOX2/RTN4R",74
"GO:0006195","purine nucleotide catabolic process","59/5723","139/18805",0.424460431654676,1.39471927612549,3.08937072536748,0.00173979989830364,0.0171343105609498,0.0137209547900756,"COL6A1/SLC4A4/NT5E/APP/NUDT4/PDE1A/PGM1/PDE5A/PFKM/GPI/PGAM1/ENO2/PFKP/NUPR1/UCHL1/LDHA/ZBTB20/GAPDH/GCK/FOXK1/TPI1/PKM/PRKAA2/PDE8B/ALDOA/JMJD8/PRKAG2/NCOR1/PGK1/HDAC4/DNPH1/ENO1/OGDHL/NUDT9/ARNT/HK1/FOXK2/NT5C/PRKAA1/XDH/ARL2/MLST8/NUDT11/ENTPD4/DDIT4/FLCN/SRC/STAT3/HINT1/NUDT12/NUDT17/NUDT10/SLC2A6/PGAM2/RPTOR/PDE10A/SARM1/HTR2A/FKRP",59
"GO:0008582","regulation of synaptic assembly at neuromuscular junction","8/5723","10/18805",0.8,2.62869124585008,3.40735606198506,0.00176041302907143,0.0171459286292643,0.0137302584028194,"SIX1/AGRN/LIN7A/SIX4/PDZD11/LIN7C/LIN7B/COLQ",8
"GO:0019673","GDP-mannose metabolic process","8/5723","10/18805",0.8,2.62869124585008,3.40735606198506,0.00176041302907143,0.0171459286292643,0.0137302584028194,"GMDS/MPI/PMM1/DPM1/HK1/GMPPB/GMPPA/GUK1",8
"GO:0043587","tongue morphogenesis","8/5723","10/18805",0.8,2.62869124585008,3.40735606198506,0.00176041302907143,0.0171459286292643,0.0137302584028194,"SIX1/SIX4/INTU/CYP26B1/HDAC2/CTNNB1/TBX1/HOXC13",8
"GO:0048843","negative regulation of axon extension involved in axon guidance","8/5723","10/18805",0.8,2.62869124585008,3.40735606198506,0.00176041302907143,0.0171459286292643,0.0137302584028194,"RYK/WNT5A/SEMA5A/PLXNA3/NRP1/SEMA3F/HDAC6/WNT3",8
"GO:0061299","retina vasculature morphogenesis in camera-type eye","8/5723","10/18805",0.8,2.62869124585008,3.40735606198506,0.00176041302907143,0.0171459286292643,0.0137302584028194,"CYP1B1/COL4A1/LRP5/FZD4/CLIC4/NRP1/RHOJ/LAMA1",8
"GO:0072172","mesonephric tubule formation","8/5723","10/18805",0.8,2.62869124585008,3.40735606198506,0.00176041302907143,0.0171459286292643,0.0137302584028194,"SIX1/SIX4/NOG/OSR1/GDNF/HS2ST1/GREM1/HNF1B",8
"GO:1900748","positive regulation of vascular endothelial growth factor signaling pathway","8/5723","10/18805",0.8,2.62869124585008,3.40735606198506,0.00176041302907143,0.0171459286292643,0.0137302584028194,"SMOC2/JCAD/ITGB1/TNXB/VEGFA/ROBO1/ADAMTS3/CCBE1",8
"GO:0034067","protein localization to Golgi apparatus","19/5723","34/18805",0.558823529411765,1.83621814967469,3.2278642726601,0.00176732272282395,0.0171459286292643,0.0137302584028194,"OBSL1/ARL1/OPTN/RAB6A/IFT20/ARL5B/GOLPH3/BICD2/ARL5A/RAB6B/PACS1/VPS13D/RIPOR1/VPS13A/COG7/SYS1/GOLPH3L/TMED10/ZDHHC15",19
"GO:0070570","regulation of neuron projection regeneration","19/5723","34/18805",0.558823529411765,1.83621814967469,3.2278642726601,0.00176732272282395,0.0171459286292643,0.0137302584028194,"IGF1R/PRRX1/THY1/FLNA/PTN/PTPRF/RGMA/NEO1/FKBP1B/STK24/KLF4/EPHA4/MAP2K2/PUM2/KREMEN1/MAP2K1/PTPRS/RTN4RL1/RTN4R",19
"GO:0051147","regulation of muscle cell differentiation","69/5723","167/18805",0.413173652694611,1.35763245481778,3.0704033230948,0.00176818239076975,0.0171459286292643,0.0137302584028194,"EFEMP2/LAMB2/LAMC1/LAMB1/ZEB1/MSX1/FZD7/FOXP1/BMP4/NID1/BMPR2/PRDM6/OLFM2/EFNB2/NOTCH2/PIAS1/MMP14/BMPR1A/FBXO22/SMARCD3/FRS2/NACA/FGF9/HDAC9/MORF4L2/DMPK/LAMA2/CYP26B1/RBPMS2/GPER1/HDAC4/MESP1/GSK3A/RBM4/HDAC3/BMP2/SMAD4/ENG/CAMK1/RGS4/MAPK12/TOMM70/NFATC3/PTBP1/HEY1/DKK1/ANKRD17/RBM24/TRIM32/BDNF/YY1/CCNT2/MYOD1/SMAD1/SRF/LAMA1/SOX6/SHOX2/EDN1/PRKD1/NFATC1/TBX1/NKX2-5/DLL1/PI16/MAPK11/MYOCD/PARP2/NRG1",69
"GO:1903319","positive regulation of protein maturation","16/5723","27/18805",0.592592592592593,1.94717870062969,3.25753477015591,0.00177209840540215,0.0171559578197706,0.0137382896608633,"ANXA2/SOX4/S100A10/GSN/MMP14/MYH9/BAG2/ENO1/PLGRKT/SRC/NKD2/CCBE1/F12/CLEC3B/SPON1/TFR2",16
"GO:0060841","venous blood vessel development","11/5723","16/18805",0.6875,2.25903153940241,3.33230457583475,0.0017773822713486,0.0171559578197706,0.0137382896608633,"BMPR2/HEG1/EFNB2/SEMA3C/VEGFA/ACVR2B/ENG/ACVRL1/CCBE1/NKX2-5/FOXF1",11
"GO:0097152","mesenchymal cell apoptotic process","11/5723","16/18805",0.6875,2.25903153940241,3.33230457583475,0.0017773822713486,0.0171559578197706,0.0137382896608633,"MSX1/EDNRA/MSX2/SOX9/SYNE1/GDF5/TBX1/HOXA13/PAX2/PAX8/HNF1B",11
"GO:0007030","Golgi organization","65/5723","156/18805",0.416666666666667,1.36911002388025,3.06189494627217,0.0018421106128338,0.0177264476224297,0.0141951311989362,"OBSL1/ARL1/TMED3/LMAN1/GOLGA2/OPTN/ATL2/VMP1/TMED1/DYNC2H1/TMED4/TMED2/AKAP9/TMED9/RAB2A/GOLPH3/ARHGEF7/STK25/YIPF5/CAMSAP2/GOLGA8A/SURF4/TMED7/ATL3/GORASP2/TRIP11/EHD3/YIPF4/MAP2K2/RAB6B/ATP8B2/GOLGA5/GOLGB1/BET1/SYNE1/CUL7/FBXW8/TRAPPC12/SEC16A/GOLGA8B/TBC1D20/NAGLU/UBXN2A/KIFC3/USO1/HUWE1/COG7/STX17/COG6/GOLPH3L/TMED10/STX18/DYM/COG4/PRMT5/FHDC1/COG8/MAP2K1/CLASP1/BLZF1/PRKD1/ATP8B1/ZNF501/GORASP1/CAMSAP3",65
"GO:0071456","cellular response to hypoxia","65/5723","156/18805",0.416666666666667,1.36911002388025,3.06189494627217,0.0018421106128338,0.0177264476224297,0.0141951311989362,"TWIST1/DDR2/FAM162A/NDRG1/ROCK2/MYC/SFRP1/EPAS1/AK4/HILPDA/BNIP3/VASN/NDNF/BAD/HIF3A/RORA/INHBA/LMNA/P4HB/DDAH1/STC2/NOL3/ENDOG/NPEPPS/VEGFA/PHB2/BNIP3L/EGLN1/ERO1A/PTGIS/MALAT1/BBC3/EGLN3/FOXO3/AJUBA/EPHA4/TBL2/PGK1/ATF2/GATA6/ENO1/PDK1/SDHD/PINK1/PRKAA1/MLST8/MAP3K7/SRC/CITED2/UBQLN1/PPARG/HYOU1/DNMT3A/TP53/EDN1/PDK3/AIFM1/CHCHD2/RPTOR/SLC29A1/DRD2/FMN2/SLC9A1/SLC2A4/KCNK2",65
"GO:0019364","pyridine nucleotide catabolic process","45/5723","101/18805",0.445544554455446,1.4639988374165,3.09250388717995,0.00186614006747418,0.017876828294647,0.0143155542762147,"COL6A1/SLC4A4/APP/PGM1/PFKM/GPI/PGAM1/ENO2/PFKP/NUPR1/UCHL1/LDHA/ZBTB20/GAPDH/GCK/FOXK1/TPI1/PKM/PRKAA2/ALDOA/JMJD8/PRKAG2/NCOR1/PGK1/HDAC4/ENO1/OGDHL/ARNT/HK1/FOXK2/PRKAA1/ARL2/MLST8/DDIT4/FLCN/SRC/STAT3/NUDT12/NUDT17/SLC2A6/PGAM2/RPTOR/SARM1/HTR2A/FKRP",45
"GO:0006086","pyruvate decarboxylation to acetyl-CoA","10/5723","14/18805",0.714285714285714,2.34704575522328,3.33481188847983,0.00187475543435851,0.017876828294647,0.0143155542762147,"PDHB/PDHA1/DLD/PDHX/PGK1/PDK2/PDK1/MPC2/DLAT/PDK3",10
"GO:0072160","nephron tubule epithelial cell differentiation","10/5723","14/18805",0.714285714285714,2.34704575522328,3.33481188847983,0.00187475543435851,0.017876828294647,0.0143155542762147,"WWTR1/YAP1/OSR1/PROM1/CD24/CTNNB1/LIF/LHX1/PAX2/PAX8",10
"GO:0072283","metanephric renal vesicle morphogenesis","10/5723","14/18805",0.714285714285714,2.34704575522328,3.33481188847983,0.00187475543435851,0.017876828294647,0.0143155542762147,"SIX2/SMO/KIF26B/GDNF/GREM1/CTNNB1/LIF/LHX1/PAX2/PAX8",10
"GO:1905208","negative regulation of cardiocyte differentiation","10/5723","14/18805",0.714285714285714,2.34704575522328,3.33481188847983,0.00187475543435851,0.017876828294647,0.0143155542762147,"EGFR/FZD7/PRICKLE1/FRS2/HDAC3/BMP2/SMAD4/DKK1/SOX6/DLL1",10
"GO:2001053","regulation of mesenchymal cell apoptotic process","10/5723","14/18805",0.714285714285714,2.34704575522328,3.33481188847983,0.00187475543435851,0.017876828294647,0.0143155542762147,"MSX1/MSX2/SOX9/SYNE1/GDF5/TBX1/HOXA13/PAX2/PAX8/HNF1B",10
"GO:0061309","cardiac neural crest cell development involved in outflow tract morphogenesis","9/5723","12/18805",0.75,2.46439804298445,3.3562293254817,0.00188832136654585,0.0179518696430445,0.0143756465072436,"TWIST1/EDNRA/JAG1/BMP4/HES1/SEMA3C/FOLR1/EDN1/PITX2",9
"GO:0097084","vascular associated smooth muscle cell development","9/5723","12/18805",0.75,2.46439804298445,3.3562293254817,0.00188832136654585,0.0179518696430445,0.0143756465072436,"EFEMP2/EDNRA/HES1/RAMP2/SGCB/NFATC4/VEGFA/ADM/ENG",9
"GO:0086003","cardiac muscle cell contraction","39/5723","85/18805",0.458823529411765,1.50763174394343,3.1024531692671,0.00189799658047259,0.0180166753715643,0.0144275421740109,"DSP/GJA1/KCNE4/FLNA/ABCC9/CAV1/SNTA1/DSG2/GSN/CACNA1C/GJC1/KCNJ8/CACNB2/PIK3CA/AKAP9/ANK2/PKP2/CAMK2D/RNF207/SGCD/JUP/CACNA2D1/ATP1A2/SCN4B/GJA5/NUP155/CACNA1G/TRPM4/SCN7A/SCN3B/SCN9A/PLN/FGF12/CACNA1D/KCNA5/CTNNA3/SLC9A1/SCN2B/GATA4",39
"GO:0045927","positive regulation of growth","101/5723","259/18805",0.38996138996139,1.28136011501379,3.01569356282922,0.00191501039463677,0.0181508428833016,0.0145349819426725,"FN1/MAP1B/YAP1/EGFR/YBX3/TEAD1/CRABP2/SFRP1/FGFR1/SFRP2/BMPR2/AGRN/TGFB2/PPIB/ERBB2/EFNA5/GHR/NTN1/MMP14/TBX2/BMPR1A/SEMA5A/FGF2/VEGFA/L1CAM/FOXS1/NACA/FGF9/WFS1/SMO/CDKL5/ADNP/NRP1/DERL2/PLCB1/MEGF8/ZNF639/MAP3K13/ARMC10/BBS4/SMAD7/CSNK2A1/GATA6/WNT2/DNPH1/EIF4G2/HDGFL2/AKT1/PUM2/TGFBR3/CRK/SMURF1/SYT1/CACNA2D2/EIF4G1/MAPKAP1/ISLR2/ATP8A2/USP47/MTPN/DDX49/CSF1/GOLGA4/MLST8/AVPR1A/PIM1/PEX5/EXOSC4/KRT17/TRIM32/GLI1/FXN/BCL11A/BDNF/NCBP1/MYOD1/WNT3/KDM2B/PLAA/SRF/GPAM/EXTL3/SPHK1/EDN1/ZFPM2/ANAPC2/KLHL22/BBS2/MKKS/HYAL1/RPTOR/DRD2/DLL1/MAP2K5/WT1/SLC9A1/CDH4/PARP2/UNC13A/SPTBN4/NRG1",101
"GO:0032350","regulation of hormone metabolic process","21/5723","39/18805",0.538461538461538,1.76931141547601,3.18088923328904,0.00193005309803692,0.0182659529683584,0.0146271607477273,"DKK3/IGF1R/BMP5/STC2/TCF7L2/STUB1/ADM/AKR1C3/PDE8B/RDH10/REST/EGR1/ARNT/BMP2/GNB3/BMP6/DUOXA1/SLCO1C1/PAX8/CLCN2/LHCGR",21
"GO:0016072","rRNA metabolic process","103/5723","265/18805",0.388679245283019,1.27714716189886,3.00523494004174,0.00196904126380327,0.018606997130063,0.0149002649095505,"CAVIN1/RPL7A/MYC/RPL7/SPIN1/RPS8/RPS6/GTF3C4/SBDS/RPL5/PRKDC/RPL14/RPL35A/RPS14/PELO/GTF2H5/NOB1/DIS3/RPS7/POLR1D/POP5/SMARCA4/RPL26/PWP1/TSR1/ESF1/RCL1/UTP14C/FBL/EXOSC7/DROSHA/MPHOSPH10/TSR3/UTP25/IMP3/BOP1/METTL5/NOL8/RPS24/DDX10/KRR1/NOLC1/RPS16/NIFK/TFB2M/RPP30/PIN4/DDX49/WDR43/RRP1B/RPF2/EXOSC5/HEATR1/SMARCB1/PELP1/TAF1B/RBFA/POLR2E/GTF3C2/RIOK1/IMP4/EXOSC4/RRS1/MRM2/ERCC2/WDR18/UTP14A/WDR3/NOL10/RPS19/URB1/GTF3C3/TRMT61B/NSA2/TRMT112/DDX51/RPUSD4/WBP11/ANG/FTSJ3/RPS17/BYSL/RPL35/TP53/SLFN12/UTP20/PES1/RPUSD2/MAK16/FBLL1/POLR1B/IPPK/CDKN2A/RPL11/RPS28/RPS25/RPS15/RNASEL/TFB1M/RPL27/NOL6/PIH1D2/GEMIN4",103
"GO:0072526","pyridine-containing compound catabolic process","46/5723","104/18805",0.442307692307692,1.45336294842673,3.06640984373047,0.00200285896650201,0.0188982336315302,0.0151334836816532,"COL6A1/SLC4A4/APP/PGM1/PFKM/GPI/PGAM1/ENO2/PFKP/NUPR1/UCHL1/LDHA/QPRT/ZBTB20/GAPDH/GCK/FOXK1/TPI1/PKM/PRKAA2/ALDOA/JMJD8/PRKAG2/NCOR1/PGK1/HDAC4/ENO1/OGDHL/ARNT/HK1/FOXK2/PRKAA1/ARL2/MLST8/DDIT4/FLCN/SRC/STAT3/NUDT12/NUDT17/SLC2A6/PGAM2/RPTOR/SARM1/HTR2A/FKRP",46
"GO:0006220","pyrimidine nucleotide metabolic process","27/5723","54/18805",0.5,1.6429320286563,3.12931762499609,0.00200966838269127,0.0189341402333379,0.0151622372669414,"NME4/AK3/NME3/DUT/NME5/DCTD/UCK2/SMUG1/NEIL1/CAD/UNG/NTHL1/UCKL1/NT5C/NEIL2/TBPL1/ENTPD4/TDG/UMPS/OGG1/NME6/NME7/UCK1/CMPK1/ENTPD5/NT5M/ENTPD7",27
"GO:0030835","negative regulation of actin filament depolymerization","23/5723","44/18805",0.522727272727273,1.71761075723159,3.15200725646632,0.00201353416700499,0.0189422475442275,0.0151687295063455,"SPTBN1/SVIL/LIMA1/TMOD3/TMOD1/SPTAN1/ADD3/GSN/PLEKHH2/ADD1/PIK3CA/EPS8/RDX/TWF1/CARMIL1/MTPN/TRIOBP/AVIL/LMOD1/DMTN/VILL/SPTBN2/SPTBN4",23
"GO:0014037","Schwann cell differentiation","25/5723","49/18805",0.510204081632653,1.67646125373092,3.13596188799591,0.00203488061834341,0.0191145343329635,0.0153066947446178,"COL6A1/LAMB2/NDRG1/GPC1/PARD3/PLEC/ERBB2/DAG1/NTRK2/NF1/ILK/HRAS/LAMA2/ARHGEF10/MAP2K2/NAB1/NAB2/AKT1/MED12/SOS1/ITGB4/MAP2K1/PRX/CNTNAP1/SLC25A46",25
